Ad;Ad2;ToplamSandik;ToplamSecmen;AcilanSandikSecmenSayisi;AcilanSandik;KullanilanOy;GecerliOy;Adi5;Oy
Trabzon;BEŞİKDÜZÜ;69;17608;17608;69;15370;14671;TKP;25
Trabzon;BEŞİKDÜZÜ;69;17608;17608;69;15370;14671;Vatan Partisi;36
Trabzon;BEŞİKDÜZÜ;69;17608;17608;69;15370;14671;BBP;185
Trabzon;BEŞİKDÜZÜ;69;17608;17608;69;15370;14671;CHP;7750
Trabzon;BEŞİKDÜZÜ;69;17608;17608;69;15370;14671;AK Parti;5452
Trabzon;BEŞİKDÜZÜ;69;17608;17608;69;15370;14671;DP;1015
Trabzon;ŞALPAZARI;45;10667;10667;45;9715;9020;Saadet Partisi;220
Trabzon;ŞALPAZARI;45;10667;10667;45;9715;9020;BTP;84
Trabzon;ŞALPAZARI;45;10667;10667;45;9715;9020;TKP;23
Trabzon;ŞALPAZARI;45;10667;10667;45;9715;9020;DP;50
Trabzon;ŞALPAZARI;45;10667;10667;45;9715;9020;MHP;5795
Trabzon;ŞALPAZARI;45;10667;10667;45;9715;9020;İyi Parti;1900
Trabzon;ŞALPAZARI;45;10667;10667;45;9715;9020;MUHAMMET MUHCU;565
Trabzon;ŞALPAZARI;45;10667;10667;45;9715;9020;MUSTAFA BEKTAŞ;383
Trabzon;ÇARŞIBAŞI;50;12880;12880;50;11693;10837;Saadet Partisi;266
Trabzon;ÇARŞIBAŞI;50;12880;12880;50;11693;10837;BTP;68
Trabzon;ÇARŞIBAŞI;50;12880;12880;50;11693;10837;TKP;24
Trabzon;ÇARŞIBAŞI;50;12880;12880;50;11693;10837;BBP;59
Trabzon;ÇARŞIBAŞI;50;12880;12880;50;11693;10837;DP;186
Trabzon;ÇARŞIBAŞI;50;12880;12880;50;11693;10837;MHP;6069
Trabzon;ÇARŞIBAŞI;50;12880;12880;50;11693;10837;İyi Parti;4165
Trabzon;DERNEKPAZARI;17;3835;3835;17;3179;2976;Saadet Partisi;350
Trabzon;DERNEKPAZARI;17;3835;3835;17;3179;2976;BTP;20
Trabzon;DERNEKPAZARI;17;3835;3835;17;3179;2976;TKP;5
Trabzon;DERNEKPAZARI;17;3835;3835;17;3179;2976;BBP;16
Trabzon;DERNEKPAZARI;17;3835;3835;17;3179;2976;AK Parti;2271
Trabzon;DERNEKPAZARI;17;3835;3835;17;3179;2976;İyi Parti;314
Trabzon;DÜZKÖY;47;11396;11396;47;10177;9680;Saadet Partisi;231
Trabzon;DÜZKÖY;47;11396;11396;47;10177;9680;BTP;21
Trabzon;DÜZKÖY;47;11396;11396;47;10177;9680;TKP;32
Trabzon;DÜZKÖY;47;11396;11396;47;10177;9680;CHP;3749
Trabzon;DÜZKÖY;47;11396;11396;47;10177;9680;AK Parti;5647
Trabzon;HAYRAT;46;8966;8966;46;7692;7151;Saadet Partisi;2135
Trabzon;HAYRAT;46;8966;8966;46;7692;7151;BTP;196
Trabzon;HAYRAT;46;8966;8966;46;7692;7151;TKP;51
Trabzon;HAYRAT;46;8966;8966;46;7692;7151;AK Parti;4769
Trabzon;KÖPRÜBAŞI;24;5212;5212;24;4354;4105;Saadet Partisi;393
Trabzon;KÖPRÜBAŞI;24;5212;5212;24;4354;4105;BTP;71
Trabzon;KÖPRÜBAŞI;24;5212;5212;24;4354;4105;TKP;39
Trabzon;KÖPRÜBAŞI;24;5212;5212;24;4354;4105;BBP;1379
Trabzon;KÖPRÜBAŞI;24;5212;5212;24;4354;4105;AK Parti;2223
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;Saadet Partisi;6587
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;BTP;871
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;TKP;263
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;BBP;3095
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;CHP;55200
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;AK Parti;96857
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;DP;1983
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;HDP;263
Trabzon;ORTAHİSAR;680;216766;216766;680;173782;165680;DSP;561
Tunceli;ÇEMİŞGEZEK;11;2663;2663;11;2369;2271;Saadet Partisi;13
Tunceli;ÇEMİŞGEZEK;11;2663;2663;11;2369;2271;TKP;12
Tunceli;ÇEMİŞGEZEK;11;2663;2663;11;2369;2271;CHP;280
Tunceli;ÇEMİŞGEZEK;11;2663;2663;11;2369;2271;AK Parti;1104
Tunceli;ÇEMİŞGEZEK;11;2663;2663;11;2369;2271;MHP;862
Tunceli;HOZAT;15;3710;3013;11;2400;2249;Saadet Partisi;9
Tunceli;HOZAT;15;3710;3013;11;2400;2249;TKP;496
Tunceli;HOZAT;15;3710;3013;11;2400;2249;CHP;877
Tunceli;HOZAT;15;3710;3013;11;2400;2249;AK Parti;600
Tunceli;HOZAT;15;3710;3013;11;2400;2249;HDP;267
Tunceli;MAZGİRT-AKPAZAR;10;2022;1622;7;1379;1287;Saadet Partisi;1
Tunceli;MAZGİRT-AKPAZAR;10;2022;1622;7;1379;1287;TKP;125
Tunceli;MAZGİRT-AKPAZAR;10;2022;1622;7;1379;1287;CHP;447
Tunceli;MAZGİRT-AKPAZAR;10;2022;1622;7;1379;1287;AK Parti;246
Tunceli;MAZGİRT-AKPAZAR;10;2022;1622;7;1379;1287;HDP;468
Tunceli;MAZGİRT;6;1330;1273;5;1031;974;Saadet Partisi;1
Tunceli;MAZGİRT;6;1330;1273;5;1031;974;TKP;178
Tunceli;MAZGİRT;6;1330;1273;5;1031;974;CHP;242
Tunceli;MAZGİRT;6;1330;1273;5;1031;974;AK Parti;334
Tunceli;MAZGİRT;6;1330;1273;5;1031;974;İyi Parti;47
Tunceli;MAZGİRT;6;1330;1273;5;1031;974;HDP;172
Tunceli;NAZIMİYE;8;1935;1278;4;1114;1049;Saadet Partisi;11
Tunceli;NAZIMİYE;8;1935;1278;4;1114;1049;TKP;173
Tunceli;NAZIMİYE;8;1935;1278;4;1114;1049;CHP;362
Tunceli;NAZIMİYE;8;1935;1278;4;1114;1049;AK Parti;252
Tunceli;NAZIMİYE;8;1935;1278;4;1114;1049;HDP;130
Tunceli;NAZIMİYE;8;1935;1278;4;1114;1049;ZÜLFÜKAR IŞIK;121
Tunceli;OVACIK;21;4337;2535;8;1975;1889;TKP;583
Tunceli;OVACIK;21;4337;2535;8;1975;1889;CHP;657
Tunceli;OVACIK;21;4337;2535;8;1975;1889;AK Parti;402
Tunceli;OVACIK;21;4337;2535;8;1975;1889;HDP;247
Tunceli;PERTEK;20;5348;5097;18;4395;4184;Saadet Partisi;13
Tunceli;PERTEK;20;5348;5097;18;4395;4184;TKP;23
Tunceli;PERTEK;20;5348;5097;18;4395;4184;CHP;1528
Tunceli;PERTEK;20;5348;5097;18;4395;4184;AK Parti;1336
Tunceli;PERTEK;20;5348;5097;18;4395;4184;MHP;476
Tunceli;PERTEK;20;5348;5097;18;4395;4184;HDP;808
Tunceli;PÜLÜMÜR;10;1648;1289;7;1084;1003;Saadet Partisi;7
Tunceli;PÜLÜMÜR;10;1648;1289;7;1084;1003;TKP;119
Tunceli;PÜLÜMÜR;10;1648;1289;7;1084;1003;CHP;471
Tunceli;PÜLÜMÜR;10;1648;1289;7;1084;1003;AK Parti;342
Tunceli;PÜLÜMÜR;10;1648;1289;7;1084;1003;HDP;64
Tunceli;MERKEZ;76;22771;22608;75;18335;17777;Saadet Partisi;89
Tunceli;MERKEZ;76;22771;22608;75;18335;17777;TKP;5198
Tunceli;MERKEZ;76;22771;22608;75;18335;17777;Vatan Partisi;36
Tunceli;MERKEZ;76;22771;22608;75;18335;17777;CHP;4013
Tunceli;MERKEZ;76;22771;22608;75;18335;17777;AK Parti;3152
Tunceli;MERKEZ;76;22771;22608;75;18335;17777;HDP;5289
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;Saadet Partisi;14448
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;TKP;19
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;BBP;476
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;CHP;147
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;AK Parti;22323
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;DP;204
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;İyi Parti;1954
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;HDP;239
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;İSMAİL ARSLAN;1404
Şanlıurfa;AKÇAKALE;213;50642;50642;213;44470;42321;SUPHİ FİLİZ;1107
Şanlıurfa;BİRECİK;208;54949;54949;208;43402;40469;Saadet Partisi;5578
Şanlıurfa;BİRECİK;208;54949;54949;208;43402;40469;BTP;180
Şanlıurfa;BİRECİK;208;54949;54949;208;43402;40469;TKP;42
Şanlıurfa;BİRECİK;208;54949;54949;208;43402;40469;BBP;222
Şanlıurfa;BİRECİK;208;54949;54949;208;43402;40469;CHP;1405
Şanlıurfa;BİRECİK;208;54949;54949;208;43402;40469;AK Parti;18380
Şanlıurfa;BİRECİK;208;54949;54949;208;43402;40469;İyi Parti;411
Şanlıurfa;BİRECİK;208;54949;54949;208;43402;40469;HDP;14251
Şanlıurfa;BOZOVA;155;35503;35503;155;29593;27223;Saadet Partisi;1711
Şanlıurfa;BOZOVA;155;35503;35503;155;29593;27223;TKP;43
Şanlıurfa;BOZOVA;155;35503;35503;155;29593;27223;BBP;126
Şanlıurfa;BOZOVA;155;35503;35503;155;29593;27223;CHP;856
Şanlıurfa;BOZOVA;155;35503;35503;155;29593;27223;AK Parti;13738
Şanlıurfa;BOZOVA;155;35503;35503;155;29593;27223;İyi Parti;451
Şanlıurfa;BOZOVA;155;35503;35503;155;29593;27223;HDP;10298
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;Saadet Partisi;1111
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;BTP;52
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;TKP;41
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;BBP;116
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;CHP;429
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;AK Parti;16446
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;DP;9585
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;İyi Parti;435
Şanlıurfa;CEYLANPINAR;164;47562;47562;164;41044;38276;HDP;10061
Şanlıurfa;HALFETİ;110;27030;27030;110;22047;20075;Saadet Partisi;820
Şanlıurfa;HALFETİ;110;27030;27030;110;22047;20075;TKP;37
Şanlıurfa;HALFETİ;110;27030;27030;110;22047;20075;CHP;1028
Şanlıurfa;HALFETİ;110;27030;27030;110;22047;20075;AK Parti;10409
Şanlıurfa;HALFETİ;110;27030;27030;110;22047;20075;İyi Parti;262
Şanlıurfa;HALFETİ;110;27030;27030;110;22047;20075;HDP;7519
Şanlıurfa;HİLVAN;123;26281;26281;123;22017;20788;Saadet Partisi;3330
Şanlıurfa;HİLVAN;123;26281;26281;123;22017;20788;BTP;90
Şanlıurfa;HİLVAN;123;26281;26281;123;22017;20788;TKP;26
Şanlıurfa;HİLVAN;123;26281;26281;123;22017;20788;BBP;63
Şanlıurfa;HİLVAN;123;26281;26281;123;22017;20788;CHP;170
Şanlıurfa;HİLVAN;123;26281;26281;123;22017;20788;AK Parti;9812
Şanlıurfa;HİLVAN;123;26281;26281;123;22017;20788;HDP;5972
Şanlıurfa;HİLVAN;123;26281;26281;123;22017;20788;SİNAN KARAKEÇİLİ;1325
Şanlıurfa;SİVEREK;501;138592;138592;501;110038;103729;Saadet Partisi;4352
Şanlıurfa;SİVEREK;501;138592;138592;501;110038;103729;TKP;170
Şanlıurfa;SİVEREK;501;138592;138592;501;110038;103729;BBP;534
Şanlıurfa;SİVEREK;501;138592;138592;501;110038;103729;CHP;20916
Şanlıurfa;SİVEREK;501;138592;138592;501;110038;103729;AK Parti;49536
Şanlıurfa;SİVEREK;501;138592;138592;501;110038;103729;İyi Parti;2665
Şanlıurfa;SİVEREK;501;138592;138592;501;110038;103729;HDP;25556
Şanlıurfa;SURUÇ;225;59229;59229;225;46826;43209;Saadet Partisi;1754
Şanlıurfa;SURUÇ;225;59229;59229;225;46826;43209;TKP;65
Şanlıurfa;SURUÇ;225;59229;59229;225;46826;43209;BBP;148
Şanlıurfa;SURUÇ;225;59229;59229;225;46826;43209;CHP;798
Şanlıurfa;SURUÇ;225;59229;59229;225;46826;43209;AK Parti;14566
Şanlıurfa;SURUÇ;225;59229;59229;225;46826;43209;İyi Parti;571
Şanlıurfa;SURUÇ;225;59229;59229;225;46826;43209;HDP;25307
Şanlıurfa;VİRANŞEHİR;394;102323;102323;394;85285;78793;Saadet Partisi;3958
Şanlıurfa;VİRANŞEHİR;394;102323;102323;394;85285;78793;BTP;202
Şanlıurfa;VİRANŞEHİR;394;102323;102323;394;85285;78793;TKP;63
Şanlıurfa;VİRANŞEHİR;394;102323;102323;394;85285;78793;BBP;335
Şanlıurfa;VİRANŞEHİR;394;102323;102323;394;85285;78793;CHP;1315
Şanlıurfa;VİRANŞEHİR;394;102323;102323;394;85285;78793;AK Parti;36986
Şanlıurfa;VİRANŞEHİR;394;102323;102323;394;85285;78793;İyi Parti;996
Şanlıurfa;VİRANŞEHİR;394;102323;102323;394;85285;78793;HDP;34938
Şanlıurfa;HARRAN;170;38723;38723;170;35966;34758;Saadet Partisi;331
Şanlıurfa;HARRAN;170;38723;38723;170;35966;34758;TKP;10
Şanlıurfa;HARRAN;170;38723;38723;170;35966;34758;BBP;270
Şanlıurfa;HARRAN;170;38723;38723;170;35966;34758;CHP;635
Şanlıurfa;HARRAN;170;38723;38723;170;35966;34758;DP;14280
Şanlıurfa;HARRAN;170;38723;38723;170;35966;34758;MHP;18948
Şanlıurfa;HARRAN;170;38723;38723;170;35966;34758;İyi Parti;284
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;Saadet Partisi;22692
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;BTP;309
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;TKP;154
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;BBP;717
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;CHP;1495
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;AK Parti;102088
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;DP;509
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;İyi Parti;1639
Şanlıurfa;EYYÜBİYE;619;188508;188508;619;151863;143350;HDP;13747
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;Saadet Partisi;34708
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;BTP;339
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;TKP;199
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;BBP;886
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;CHP;3116
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;AK Parti;100617
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;DP;658
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;İyi Parti;2727
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;HDP;15184
Şanlıurfa;HALİLİYE;699;208590;208590;699;165771;158893;İSMAİL HAKKI ÖNEN;459
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;Saadet Partisi;23173
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;BTP;178
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;TKP;138
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;BBP;609
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;CHP;1731
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;AK Parti;50618
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;DP;281
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;İyi Parti;1590
Şanlıurfa;KARAKÖPRÜ;397;117350;117350;397;92486;89154;HDP;10836
Uşak;BANAZ-KIZILCASÖĞÜT;6;1548;1548;6;1459;1329;Saadet Partisi;13
Uşak;BANAZ-KIZILCASÖĞÜT;6;1548;1548;6;1459;1329;TKP;14
Uşak;BANAZ-KIZILCASÖĞÜT;6;1548;1548;6;1459;1329;CHP;665
Uşak;BANAZ-KIZILCASÖĞÜT;6;1548;1548;6;1459;1329;AK Parti;637
Uşak;BANAZ;42;12147;12147;42;10265;9602;Saadet Partisi;66
Uşak;BANAZ;42;12147;12147;42;10265;9602;BTP;78
Uşak;BANAZ;42;12147;12147;42;10265;9602;TKP;133
Uşak;BANAZ;42;12147;12147;42;10265;9602;CHP;3408
Uşak;BANAZ;42;12147;12147;42;10265;9602;AK Parti;4061
Uşak;BANAZ;42;12147;12147;42;10265;9602;MHP;1422
Uşak;BANAZ;42;12147;12147;42;10265;9602;İyi Parti;434
Uşak;EŞME-YELEĞEN;6;1855;1855;6;1761;1592;Saadet Partisi;21
Uşak;EŞME-YELEĞEN;6;1855;1855;6;1761;1592;CHP;706
Uşak;EŞME-YELEĞEN;6;1855;1855;6;1761;1592;AK Parti;865
Uşak;EŞME;36;11298;11298;36;9939;9366;Saadet Partisi;78
Uşak;EŞME;36;11298;11298;36;9939;9366;BTP;23
Uşak;EŞME;36;11298;11298;36;9939;9366;TKP;24
Uşak;EŞME;36;11298;11298;36;9939;9366;CHP;4574
Uşak;EŞME;36;11298;11298;36;9939;9366;AK Parti;4667
Uşak;KARAHALLI;17;4718;4718;17;4099;3799;Saadet Partisi;65
Uşak;KARAHALLI;17;4718;4718;17;4099;3799;BTP;18
Uşak;KARAHALLI;17;4718;4718;17;4099;3799;TKP;10
Uşak;KARAHALLI;17;4718;4718;17;4099;3799;CHP;1408
Uşak;KARAHALLI;17;4718;4718;17;4099;3799;AK Parti;2136
Uşak;KARAHALLI;17;4718;4718;17;4099;3799;MHP;162
Uşak;SİVASLI-TATAR;6;1542;1542;6;1308;1186;Saadet Partisi;2
Uşak;SİVASLI-TATAR;6;1542;1542;6;1308;1186;CHP;409
Uşak;SİVASLI-TATAR;6;1542;1542;6;1308;1186;AK Parti;754
Uşak;SİVASLI-TATAR;6;1542;1542;6;1308;1186;İyi Parti;21
Uşak;SİVASLI-SELÇİKLER;5;1427;1427;5;1326;1210;Saadet Partisi;9
Uşak;SİVASLI-SELÇİKLER;5;1427;1427;5;1326;1210;CHP;542
Uşak;SİVASLI-SELÇİKLER;5;1427;1427;5;1326;1210;AK Parti;659
Uşak;SİVASLI-PINARBAŞI;6;1542;1542;6;1468;1373;Saadet Partisi;2
Uşak;SİVASLI-PINARBAŞI;6;1542;1542;6;1468;1373;CHP;656
Uşak;SİVASLI-PINARBAŞI;6;1542;1542;6;1468;1373;AK Parti;715
Uşak;SİVASLI;18;5381;5381;18;5034;4775;Saadet Partisi;9
Uşak;SİVASLI;18;5381;5381;18;5034;4775;BTP;7
Uşak;SİVASLI;18;5381;5381;18;5034;4775;TKP;8
Uşak;SİVASLI;18;5381;5381;18;5034;4775;CHP;2386
Uşak;SİVASLI;18;5381;5381;18;5034;4775;AK Parti;2099
Uşak;SİVASLI;18;5381;5381;18;5034;4775;İyi Parti;266
Uşak;ULUBEY;21;5216;5216;21;4805;4581;Saadet Partisi;22
Uşak;ULUBEY;21;5216;5216;21;4805;4581;BTP;6
Uşak;ULUBEY;21;5216;5216;21;4805;4581;TKP;10
Uşak;ULUBEY;21;5216;5216;21;4805;4581;CHP;1939
Uşak;ULUBEY;21;5216;5216;21;4805;4581;AK Parti;2203
Uşak;ULUBEY;21;5216;5216;21;4805;4581;MHP;401
Uşak;MERKEZ;474;155998;155998;474;134313;129741;Saadet Partisi;2325
Uşak;MERKEZ;474;155998;155998;474;134313;129741;BTP;269
Uşak;MERKEZ;474;155998;155998;474;134313;129741;TKP;157
Uşak;MERKEZ;474;155998;155998;474;134313;129741;CHP;18373
Uşak;MERKEZ;474;155998;155998;474;134313;129741;AK Parti;50237
Uşak;MERKEZ;474;155998;155998;474;134313;129741;DP;438
Uşak;MERKEZ;474;155998;155998;474;134313;129741;MHP;15589
Uşak;MERKEZ;474;155998;155998;474;134313;129741;İyi Parti;41891
Uşak;MERKEZ;474;155998;155998;474;134313;129741;DSP;462
Van;BAŞKALE;123;28720;28720;123;21886;20463;Saadet Partisi;92
Van;BAŞKALE;123;28720;28720;123;21886;20463;TKP;33
Van;BAŞKALE;123;28720;28720;123;21886;20463;CHP;1145
Van;BAŞKALE;123;28720;28720;123;21886;20463;AK Parti;4423
Van;BAŞKALE;123;28720;28720;123;21886;20463;İyi Parti;259
Van;BAŞKALE;123;28720;28720;123;21886;20463;HDP;14511
Van;ÇATAK;54;12766;12766;54;11059;10141;Saadet Partisi;199
Van;ÇATAK;54;12766;12766;54;11059;10141;TKP;37
Van;ÇATAK;54;12766;12766;54;11059;10141;CHP;187
Van;ÇATAK;54;12766;12766;54;11059;10141;AK Parti;5359
Van;ÇATAK;54;12766;12766;54;11059;10141;HDP;4359
Van;ERCİŞ;342;98800;98800;342;76720;71315;Saadet Partisi;1446
Van;ERCİŞ;342;98800;98800;342;76720;71315;TKP;134
Van;ERCİŞ;342;98800;98800;342;76720;71315;BBP;558
Van;ERCİŞ;342;98800;98800;342;76720;71315;CHP;1459
Van;ERCİŞ;342;98800;98800;342;76720;71315;AK Parti;32488
Van;ERCİŞ;342;98800;98800;342;76720;71315;HDP;35230
Van;GEVAŞ;73;18865;18865;73;15581;14293;Saadet Partisi;687
Van;GEVAŞ;73;18865;18865;73;15581;14293;TKP;38
Van;GEVAŞ;73;18865;18865;73;15581;14293;CHP;258
Van;GEVAŞ;73;18865;18865;73;15581;14293;AK Parti;7053
Van;GEVAŞ;73;18865;18865;73;15581;14293;HDP;6257
Van;GÜRPINAR;107;21826;21826;107;18317;16722;Saadet Partisi;146
Van;GÜRPINAR;107;21826;21826;107;18317;16722;TKP;34
Van;GÜRPINAR;107;21826;21826;107;18317;16722;CHP;386
Van;GÜRPINAR;107;21826;21826;107;18317;16722;AK Parti;8779
Van;GÜRPINAR;107;21826;21826;107;18317;16722;İyi Parti;250
Van;GÜRPINAR;107;21826;21826;107;18317;16722;HDP;7127
Van;MURADİYE;112;27810;27810;112;22650;20695;Saadet Partisi;4185
Van;MURADİYE;112;27810;27810;112;22650;20695;TKP;48
Van;MURADİYE;112;27810;27810;112;22650;20695;BBP;157
Van;MURADİYE;112;27810;27810;112;22650;20695;CHP;407
Van;MURADİYE;112;27810;27810;112;22650;20695;AK Parti;6459
Van;MURADİYE;112;27810;27810;112;22650;20695;İyi Parti;452
Van;MURADİYE;112;27810;27810;112;22650;20695;HDP;8987
Van;ÖZALP;130;35346;35346;130;27479;24720;Saadet Partisi;134
Van;ÖZALP;130;35346;35346;130;27479;24720;TKP;81
Van;ÖZALP;130;35346;35346;130;27479;24720;CHP;571
Van;ÖZALP;130;35346;35346;130;27479;24720;AK Parti;5387
Van;ÖZALP;130;35346;35346;130;27479;24720;HDP;18547
Van;BAHÇESARAY;37;7915;7915;37;6545;6087;Saadet Partisi;40
Van;BAHÇESARAY;37;7915;7915;37;6545;6087;TKP;10
Van;BAHÇESARAY;37;7915;7915;37;6545;6087;BBP;93
Van;BAHÇESARAY;37;7915;7915;37;6545;6087;CHP;59
Van;BAHÇESARAY;37;7915;7915;37;6545;6087;AK Parti;3907
Van;BAHÇESARAY;37;7915;7915;37;6545;6087;İyi Parti;160
Van;BAHÇESARAY;37;7915;7915;37;6545;6087;HDP;1818
Van;ÇALDIRAN;134;33133;33133;134;25693;23949;Saadet Partisi;243
Van;ÇALDIRAN;134;33133;33133;134;25693;23949;TKP;41
Van;ÇALDIRAN;134;33133;33133;134;25693;23949;BBP;95
Van;ÇALDIRAN;134;33133;33133;134;25693;23949;CHP;492
Van;ÇALDIRAN;134;33133;33133;134;25693;23949;AK Parti;9833
Van;ÇALDIRAN;134;33133;33133;134;25693;23949;İyi Parti;353
Van;ÇALDIRAN;134;33133;33133;134;25693;23949;HDP;12892
Van;EDREMİT;239;76181;76181;239;60757;57502;Saadet Partisi;849
Van;EDREMİT;239;76181;76181;239;60757;57502;TKP;93
Van;EDREMİT;239;76181;76181;239;60757;57502;BBP;375
Van;EDREMİT;239;76181;76181;239;60757;57502;CHP;1041
Van;EDREMİT;239;76181;76181;239;60757;57502;AK Parti;23612
Van;EDREMİT;239;76181;76181;239;60757;57502;İyi Parti;626
Van;EDREMİT;239;76181;76181;239;60757;57502;HDP;30906
Van;SARAY;48;11707;11707;48;9288;8300;Saadet Partisi;42
Van;SARAY;48;11707;11707;48;9288;8300;TKP;26
Van;SARAY;48;11707;11707;48;9288;8300;CHP;122
Van;SARAY;48;11707;11707;48;9288;8300;AK Parti;3001
Van;SARAY;48;11707;11707;48;9288;8300;HDP;5109
Van;TUŞBA;299;90049;90049;299;66332;62198;Saadet Partisi;810
Van;TUŞBA;299;90049;90049;299;66332;62198;TKP;103
Van;TUŞBA;299;90049;90049;299;66332;62198;BBP;339
Van;TUŞBA;299;90049;90049;299;66332;62198;CHP;1355
Van;TUŞBA;299;90049;90049;299;66332;62198;AK Parti;24818
Van;TUŞBA;299;90049;90049;299;66332;62198;İyi Parti;705
Van;TUŞBA;299;90049;90049;299;66332;62198;HDP;33026
Van;TUŞBA;299;90049;90049;299;66332;62198;MURAT ERGİN;1042
Van;İPEKYOLU;583;190922;190922;583;148301;139883;Saadet Partisi;2313
Van;İPEKYOLU;583;190922;190922;583;148301;139883;TKP;280
Van;İPEKYOLU;583;190922;190922;583;148301;139883;BBP;520
Van;İPEKYOLU;583;190922;190922;583;148301;139883;CHP;2930
Van;İPEKYOLU;583;190922;190922;583;148301;139883;AK Parti;56369
Van;İPEKYOLU;583;190922;190922;583;148301;139883;İyi Parti;1471
Van;İPEKYOLU;583;190922;190922;583;148301;139883;HDP;76000
Yozgat;AKDAĞMADENİ-UMUTLU;7;1555;1555;7;1241;1176;Saadet Partisi;15
Yozgat;AKDAĞMADENİ-UMUTLU;7;1555;1555;7;1241;1176;AK Parti;688
Yozgat;AKDAĞMADENİ-UMUTLU;7;1555;1555;7;1241;1176;MHP;473
Yozgat;AKDAĞMADENİ-OLUKÖZÜ;3;789;789;3;714;682;Saadet Partisi;3
Yozgat;AKDAĞMADENİ-OLUKÖZÜ;3;789;789;3;714;682;AK Parti;296
Yozgat;AKDAĞMADENİ-OLUKÖZÜ;3;789;789;3;714;682;MHP;341
Yozgat;AKDAĞMADENİ-OLUKÖZÜ;3;789;789;3;714;682;İyi Parti;42
Yozgat;AKDAĞMADENİ-BELEKÇAHAN;4;1256;1256;4;612;579;Saadet Partisi;6
Yozgat;AKDAĞMADENİ-BELEKÇAHAN;4;1256;1256;4;612;579;AK Parti;448
Yozgat;AKDAĞMADENİ-BELEKÇAHAN;4;1256;1256;4;612;579;MHP;125
Yozgat;AKDAĞMADENİ;46;14259;14259;46;10927;10472;Saadet Partisi;88
Yozgat;AKDAĞMADENİ;46;14259;14259;46;10927;10472;TKP;13
Yozgat;AKDAĞMADENİ;46;14259;14259;46;10927;10472;AK Parti;4402
Yozgat;AKDAĞMADENİ;46;14259;14259;46;10927;10472;MHP;5113
